REGO,ID,C01_LNO,C03_REL,C04_SEX,C05_AGE,C06_STATUS,C08_CUR_ATTEND,C09_CUR_GRADE,C10_YNOT_ATTND,C12_HGC,C13_DID_WORK,C14_CLS_WKR,PPENSSS01,PPENGSIS02,PPHEALTH03A,PPHEALTH03B,PINSURANCE04,PPS01,PTWSP02,PCBEP03,PSBSFAG04,PSBSFAP05,SEAK01,CBLP02,PEAF03,SKILLS04,PSFEED05,MEM_RFACT
03,0000000010732,01,1,1,54,2, ,   ,  ,170,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00514.6794
03,0000000010732,02,2,2,50,2, ,   ,  ,170,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00564.1572
03,0000000010732,03,3,1,19,1,3,   ,05,170,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00536.3139
03,0000000010732,04,3,1,17,1,3,   ,05,140,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00536.3139
03,0000000010732,05,3,2,15,1,1,470,  ,460,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00578.3690
03,0000000010732,06,3,2,09,1,1,430,  ,420,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00523.4409
03,0000000010732,07,3,1,05,1,1,010,  ,000,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00509.7939
03,0000000010732,08,3,1,04,1,3,   ,09,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00608.7364
03,0000000010733,01,1,1,77,2, ,   ,  ,170,2, ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,00486.1104
03,0000000010733,02,2,2,61,2, ,   ,  ,170,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,00525.0776
03,0000000010733,03,3,2,17,1,1,520,  ,510,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,00578.3690
03,0000000010734,01,1,1,33,2, ,   ,  ,170,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00696.8562
03,0000000010734,02,2,2,30,2, ,   ,  ,220,2, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00729.0496
03,0000000010734,03,3,2,15,1,1,500,  ,490,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,00578.3690
03,0000000010734,04,3,2,00,1, ,   ,  ,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00572.8017
03,0000000010735,01,1,1,38,2, ,   ,  ,250,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00563.7000
03,0000000010735,02,2,2,36,2, ,   ,  ,250,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00549.7901
03,0000000010735,03,3,1,16,1,1,520,  ,510,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00536.3139
03,0000000010735,04,3,1,14,1,1,500,  ,490,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00471.7183
03,0000000010735,05,3,1,12,1,1,480,  ,470,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00471.7183
03,0000000010736,01,1,1,55,2, ,   ,  ,220,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00469.2689
03,0000000010736,02,2,2,43,2, ,   ,  ,130,2, ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,00696.4652
03,0000000010736,03,3,1,18,1,3,   ,05,170,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00536.3139
03,0000000010736,04,3,1,16,1,1,490,  ,480,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,00536.3139
03,0000000010736,05,3,1,12,1,1,460,  ,450,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,00471.7183
03,0000000010736,06,3,2,09,1,1,440,  ,430,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,00523.4409
03,0000000010736,07,3,2,08,1,1,420,  ,410,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00523.4409
03,0000000010736,08,3,2,05,1,1,010,  ,000,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00523.4409
03,0000000010736,09,3,1,03,1,3,   ,09,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00608.7364
03,0000000010737,01,1,1,35,2, ,   ,  ,110,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00563.7000
03,0000000010737,02,2,2,33,2, ,   ,  ,250,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00729.0496
03,0000000010737,03,3,1,16,1,1,510,  ,500,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,00536.3139
03,0000000010737,04,3,2,12,1,1,480,  ,470,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,00687.3124
03,0000000010737,05,3,1,08,1,1,430,  ,420,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,00509.7939
03,0000000010738,01,1,2,81,3, ,   ,  ,150,2, ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,00387.0674
03,0000000010738,02,6,2,14,1,1,480,  ,470,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00687.3124
03,0000000010739,01,1,2,47,4, ,   ,  ,250,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00466.7562
03,0000000010739,02,3,1,28,1, ,   ,  ,170,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00595.5364
03,0000000010739,03,3,2,13,1,3,   ,02,000,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00687.3124
03,0000000010740,01,1,1,57,2, ,   ,  ,150,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00469.2689
03,0000000010740,02,2,2,54,2, ,   ,  ,150,2, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00564.1572
03,0000000010740,03,3,2,28,2, ,   ,  ,720,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,00549.2667
03,0000000010740,04,6,1,07,1,1,420,  ,410,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,00509.7939
03,0000000010740,05,6,2,02,1, ,   ,  ,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00572.8017
03,0000000010741,01,1,1,67,2, ,   ,  ,250,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00528.4060
03,0000000010741,02,2,2,79,2, ,   ,  ,170,2, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00387.0674
03,0000000010742,01,1,1,51,2, ,   ,  ,740,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,00542.5222
03,0000000010742,02,2,2,52,2, ,   ,  ,821,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00594.6766
03,0000000010742,03,3,2,18,1,2,730,  ,720,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00609.6572
03,0000000010742,04,3,2,16,1,2,510,  ,500,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00609.6572
03,0000000010743,01,1,1,59,2, ,   ,  ,834,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00494.6552
03,0000000010743,02,2,2,37,2, ,   ,  ,250,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00579.5323
03,0000000010743,03,3,2,12,1,2,460,  ,450,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00724.4942
03,0000000010743,04,3,1,09,1,2,440,  ,430,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00537.3724
03,0000000010743,05,3,1,00,1, ,   ,  ,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00641.6675
03,0000000010743,06,8,2,12,1,2,460,  ,450,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00724.4942
03,0000000010744,01,1,2,58,3, ,   ,  ,220,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00618.7925
03,0000000010745,01,1,1,59,2, ,   ,  ,720,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00494.6552
03,0000000010745,02,2,2,57,2, ,   ,  ,872,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00618.7925
03,0000000010745,03,3,2,16,1,2,490,  ,480,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00609.6572
03,0000000010746,01,1,1,69,2, ,   ,  ,180,2, ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,00556.9913
03,0000000010746,02,2,2,43,2, ,   ,  ,130,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00734.1422
03,0000000010746,03,3,1,25,1, ,   ,  ,250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00627.7534
03,0000000010746,04,3,1,23,1,3,   ,06,834,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00670.7551
03,0000000010746,05,3,1,19,1,1,480,  ,470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00565.3270
03,0000000010746,06,3,2,21,1,3,   ,05,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00549.9786
03,0000000010746,07,6,2,00,1, ,   ,  ,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00603.7888
03,0000000010747,01,1,1,46,2, ,   ,  ,886,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00540.3589
03,0000000010747,02,2,2,33,2, ,   ,  ,250,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,00768.4893
03,0000000010747,03,3,2,12,1,1,470,  ,460,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00724.4942
03,0000000010747,04,3,1,11,1,1,460,  ,450,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00497.2370
03,0000000010747,05,3,2,09,1,1,440,  ,430,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00551.7577
03,0000000010747,06,3,1,07,1,1,430,  ,420,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00537.3724
03,0000000010748,01,1,1,58,2, ,   ,  ,852,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00494.6552
03,0000000010748,02,2,2,58,2, ,   ,  ,634,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00618.7925
03,0000000010749,01,1,1,61,2, ,   ,  ,834,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00497.8915
03,0000000010750,01,1,1,39,2, ,   ,  ,250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00594.1947
03,0000000010750,02,2,2,33,2, ,   ,  ,220,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00768.4893
03,0000000010750,03,3,1,15,1,1,490,  ,480,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00565.3270
03,0000000010750,04,3,2,14,1,1,490,  ,480,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00724.4942
03,0000000010750,05,3,1,05,1,1,010,  ,000,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00537.3724
03,0000000010750,06,3,1,00,1, ,   ,  ,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00641.6675
03,0000000010751,01,1,1,31,2, ,   ,  ,250,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00696.5953
03,0000000010751,02,2,2,30,2, ,   ,  ,822,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00728.7766
03,0000000010751,03,3,1,06,1,1,010,  ,010,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00509.6030
03,0000000010751,04,3,1,02,1, ,   ,  ,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00608.5084
03,0000000010752,01,1,1,40,2, ,   ,  ,730,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00571.3161
03,0000000010752,02,2,2,39,2, ,   ,  ,834,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00549.5842
03,0000000010752,03,3,1,16,1,1,490,  ,480,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00536.1130
03,0000000010752,04,3,1,14,1,1,480,  ,470,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00471.5416
03,0000000010752,05,3,1,11,1,1,470,  ,460,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00471.5416
03,0000000010753,01,1,1,30,2, ,   ,  ,848,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00696.5953
03,0000000010753,02,2,2,31,2, ,   ,  ,834,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,00728.7766
03,0000000010753,03,3,2,08,1,1,430,  ,420,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00523.2448
03,0000000010753,04,3,1,02,1, ,   ,  ,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00608.5084
03,0000000010754,01,1,1,58,2, ,   ,  ,240,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00469.0932
03,0000000010754,02,2,2,58,2, ,   ,  ,230,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00586.8156
03,0000000010755,01,1,1,63,2, ,   ,  ,230,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00472.1623
03,0000000010755,02,2,2,58,2, ,   ,  ,250,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00586.8156
03,0000000010755,03,3,1,22,1,3,   ,06,814,2, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00636.0929
03,0000000010755,04,3,2,21,1,1,730,  ,720,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00521.5577
03,0000000010756,01,1,1,49,2, ,   ,  ,130,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00512.4351
03,0000000010756,02,2,2,43,2, ,   ,  ,220,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00696.2044
03,0000000010756,03,3,1,26,1, ,   ,  ,180,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00595.3134
03,0000000010756,04,3,1,25,1, ,   ,  ,180,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00595.3134
03,0000000010756,05,3,1,24,1,3,   ,07,230,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00636.0929
03,0000000010756,06,3,1,22,1,3,   ,07,250,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00636.0929
03,0000000010757,01,1,1,32,2, ,   ,  ,180,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00696.5953
03,0000000010757,02,2,2,31,2, ,   ,  ,250,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00728.7766
03,0000000010757,03,3,2,05,1,1,010,  ,000,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00523.2448
03,0000000010758,01,1,1,45,2, ,   ,  ,648,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00512.4351
03,0000000010758,02,2,2,42,2, ,   ,  ,814,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,00696.2044
03,0000000010758,03,3,1,19,1,1,730,  ,720,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00536.1130
03,0000000010758,04,3,2,16,1,1,510,  ,500,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00578.1524
03,0000000010758,05,3,1,15,1,1,490,  ,480,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00536.1130
03,0000000010758,06,3,1,11,1,1,470,  ,460,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00471.5416
03,0000000010758,07,7,2,76,3, ,   ,  ,120,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00386.9224
03,0000000010759,01,1,1,59,4, ,   ,  ,852,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,00469.0932
03,0000000010759,02,3,1,16,1,3,   ,07,150,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00536.1130
03,0000000010759,03,4,2,62,1, ,   ,  ,250,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00524.8810
03,0000000010760,01,1,2,32,3, ,   ,  ,250,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,00728.7766
03,0000000010760,02,3,2,15,1,1,470,  ,460,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,00578.1524
03,0000000010760,03,3,2,08,1,1,420,  ,410,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,00523.2448
03,0000000010760,04,3,2,05,1,1,010,  ,000,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,00523.2448
03,0000000010761,01,1,1,48,2, ,   ,  ,130,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00512.4351
03,0000000010761,02,2,2,51,2, ,   ,  ,250,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00563.9459
03,0000000010761,03,3,2,20,1,1,730,  ,720,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00521.5577
03,0000000010761,04,3,1,18,1,1,510,  ,500,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,00536.1130
03,0000000010761,05,3,2,14,1,1,480,  ,470,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,00687.0550
03,0000000010762,01,1,2,66,2, ,   ,  ,710,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00412.5406
03,0000000010762,02,2,1,65,2, ,   ,  ,180,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00528.2081
03,0000000010763,01,1,1,32,2, ,   ,  ,230,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00696.5953
03,0000000010763,02,2,2,27,2, ,   ,  ,180,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00549.0609
03,0000000010763,03,3,2,10,1,1,450,  ,440,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00687.0550
03,0000000010763,04,3,1,07,1,1,410,  ,010,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00509.6030
03,0000000010763,05,3,2,07,1,1,410,  ,010,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00523.2448
03,0000000010764,01,1,1,27,2, ,   ,  ,250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00595.3134
03,0000000010764,02,2,2,23,2,1,730,  ,720,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00521.5577
03,0000000010764,03,3,1,02,1, ,   ,  ,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00608.5084
03,0000000010765,01,1,1,64,3, ,   ,  ,140,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00472.1623
03,0000000010766,01,1,1,35,2, ,   ,  ,180,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00563.4889
03,0000000010766,02,2,2,38,2, ,   ,  ,180,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00549.5842
03,0000000010766,03,3,1,15,1,1,500,  ,490,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,00536.1130
03,0000000010766,04,3,1,10,1,1,450,  ,440,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,00471.5416
03,0000000010766,05,3,2,08,1,1,440,  ,430,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,00523.2448
03,0000000010766,06,3,2,05,1,1,010,  ,000,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00523.2448
03,0000000010766,07,3,2,05,1,1,010,  ,000,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00523.2448
03,0000000010767,01,1,2,70,3, ,   ,  ,150,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00471.8802
03,0000000010768,01,1,2,30,1, ,   ,  ,648,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00728.7766
03,0000000010769,01,1,1,52,2, ,   ,  ,852,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00514.4867
03,0000000010769,02,2,2,51,2, ,   ,  ,834,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00563.9459
03,0000000010769,03,8,2,12,1,2,470,  ,460,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00687.0550
03,0000000010769,04,8,1,03,1,3,   ,09,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00608.5084
03,0000000010770,01,1,1,27,1, ,   ,  ,672,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00595.3134
13,0000000010771,01,1,2,55,3, ,   ,  ,250,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,02164.8017
13,0000000010771,02,3,1,17,1,2,520,  ,510,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02158.1433
13,0000000010771,03,8,1,21,1,3,   ,05,250,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02319.7727
13,0000000010771,04,8,1,21,1,3,   ,05,648,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02319.7727
13,0000000010772,01,1,1,59,2, ,   ,  ,250,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02244.4331
13,0000000010773,01,1,2,50,3, ,   ,  ,170,2, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02557.3167
13,0000000010773,02,8,2,15,1,2,500,  ,490,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01923.7353
13,0000000010773,03,8,2,13,1,2,480,  ,470,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02651.1489
13,0000000010773,04,5,1,37,2, ,   ,  ,720,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02317.0552
13,0000000010773,05,3,2,28,2, ,   ,  ,672,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02596.5841
13,0000000010773,06,6,2,04,1,3,   ,09,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03018.7661
13,0000000010773,07,6,1,01,1, ,   ,  ,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02732.8416
13,0000000010774,01,1,2,54,2, ,   ,  ,814,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02557.3167
13,0000000010774,02,2,1,52,2, ,   ,  ,648,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,02982.6901
13,0000000010774,03,3,1,20,1,1,730,  ,720,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02319.7727
13,0000000010774,04,3,2,19,1,1,720,  ,710,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01923.7353
13,0000000010775,01,1,1,50,2, ,   ,  ,250,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02982.6901
13,0000000010775,02,2,2,40,2, ,   ,  ,250,2, ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02464.1851
13,0000000010775,03,3,2,18,1,2,730,  ,720,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01923.7353
13,0000000010775,04,3,2,12,1,1,470,  ,460,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02651.1489
13,0000000010775,05,3,2,11,1,1,460,  ,450,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02651.1489
13,0000000010776,01,1,1,52,2, ,   ,  ,852,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02982.6901
13,0000000010776,02,2,2,56,2, ,   ,  ,872,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02164.8017
13,0000000010776,03,3,2,26,1, ,   ,  ,834,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02596.5841
13,0000000010776,04,8,2,88,3, ,   ,  ,710,2, ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,01635.8264
13,0000000010777,01,1,2,62,2, ,   ,  ,220,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,02115.1805
13,0000000010777,02,2,1,65,2, ,   ,  ,210,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,02560.8154
13,0000000010777,03,3,2,23,1,3,   ,05,834,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02082.0154
13,0000000010777,04,3,2,34,1, ,   ,  ,250,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02651.3302
13,0000000010777,05,6,1,00,1, ,   ,  ,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02732.8416
13,0000000010778,01,1,1,59,2, ,   ,  ,822,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02244.4331
13,0000000010778,02,2,2,48,2, ,   ,  ,601,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02521.1095
13,0000000010778,03,3,1,18,1,3,   ,05,720,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02158.1433
13,0000000010778,04,3,2,16,1,2,510,  ,500,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01923.7353
13,0000000010778,05,3,1,13,1,1,470,  ,460,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,02301.4651
13,0000000010778,06,3,1,09,1,1,440,  ,430,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,02318.0798
13,0000000010778,07,3,1,06,1,1,410,  ,010,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,02318.0798
13,0000000010779,01,1,1,52,2, ,   ,  ,601,2, ,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,02982.6901
13,0000000010779,02,2,2,54,2, ,   ,  ,814,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,02557.3167
13,0000000010779,03,3,1,18,1,2,730,  ,720,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02158.1433
13,0000000010779,04,3,1,17,1,2,520,  ,510,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02158.1433
13,0000000010779,05,3,1,11,1,2,460,  ,450,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02301.4651
13,0000000010779,06,4,2,47,1, ,   ,  ,672,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02521.1095
13,0000000010780,01,1,1,59,2, ,   ,  ,250,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,02237.8821
13,0000000010780,02,2,2,62,2, ,   ,  ,180,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,02109.0067
13,0000000010781,01,1,2,34,2, ,   ,  ,834,2, ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02643.5915
13,0000000010781,02,2,1,32,2, ,   ,  ,710,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02497.2110
13,0000000010781,03,3,1,07,1,1,420,  ,410,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02311.3139
13,0000000010782,01,1,1,38,1, ,   ,  ,648,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02310.2923
13,0000000010783,01,1,2,45,1, ,   ,  ,710,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02513.7509
